Date,BTC,ETH
2022-05-03,-0.020422241840901023,-0.026215139510623153
2022-05-04,0.0503126775329914,0.054928247921916196
2022-05-05,-0.08194136472907587,-0.0673141307405496
2022-05-06,-0.014713780107637575,-0.019924052577191986
2022-05-07,-0.015067299056939376,-0.02209278193044817
2022-05-08,-0.04148559878699665,-0.046047462225365265
2022-05-09,-0.1170549632581519,-0.11435321457567582
2022-05-10,0.02367869238648268,0.04275299975619351
2022-05-11,-0.06962706368651972,-0.12308346967034733
2022-05-12,0.0038423156405116288,-0.054754528388772705
2022-05-13,0.00806958299328464,0.026518197304114643
2022-05-14,0.027556540350856196,0.02056514548746602
2022-05-15,0.039214229608877105,0.042573431483047486
2022-05-16,-0.047163938825930174,-0.05902291964196671
2022-05-17,0.01867531097186692,0.0329137436259197
2022-05-18,-0.0576896230339532,-0.08677775891458417
2022-05-19,0.05401747251089617,0.05169143189887038
2022-05-20,-0.03742660999960279,-0.02865798934947339
2022-05-21,0.007896156156526501,0.006708965008304979
2022-05-22,0.029840116535785555,0.03417812937958864
2022-05-23,-0.041229610336666056,-0.035362119010706294
2022-05-24,0.018949781767068075,0.0034424837230027094
2022-05-25,-0.0031485281301595336,-0.01740948928091779
2022-05-26,-0.010033699544871766,-0.07521510273085763
2022-05-27,-0.022097889022564488,-0.044776051541073336
2022-05-28,0.006522241153916752,0.018961351496110446
2022-05-29,0.02166399017895948,0.030304641628396745
2022-05-30,0.07459222816391886,0.09691791883629897
2022-05-31,0.002075607477006969,-0.02747898255305259
2022-06-01,-0.06474693067083415,-0.06309150106858485
2022-06-02,0.022182633910983185,0.005785684367308974
2022-06-03,-0.025365289710190808,-0.032736727338603444
2022-06-04,0.004317415368904065,0.014835719294589822
2022-06-05,0.0024689858570869916,0.001993703985638362
2022-06-06,0.04779217112896639,0.029520384068370653
2022-06-07,-0.0068833346588697,-0.024633518924955133
2022-06-08,-0.03067294698343126,-0.011351689292159683
2022-06-09,-0.0033934595457960626,-0.002090874000233889
2022-06-10,-0.03474221923779908,-0.07226794597572272
2022-06-11,-0.025173197410301995,-0.08480274498246576
2022-06-12,-0.058001081518820996,-0.05678857147225713
2022-06-13,-0.17405255177667023,-0.18212592105140768
2022-06-14,-0.012556416941055915,0.005860412842475071
2022-06-15,0.016349175083862022,0.017623958102007897
2022-06-16,-0.10211240133010335,-0.1440820564562424
2022-06-17,0.00439781088256197,0.017443704896269452
2022-06-18,-0.07366571122488885,-0.08936282394912354
2022-06-19,0.077653019524071,0.12652513202322702
2022-06-20,0.0022484805325770907,-1.244898015517748e-05
2022-06-21,0.005376928208097098,-0.0025020322273014983
2022-06-22,-0.03556200532463194,-0.06748368424041118
2022-06-23,0.0535199496525518,0.0838512494246011
2022-06-24,0.006889809613761955,0.07045094629825144
2022-06-25,0.012668381046625043,0.01344167032550736
2022-06-26,-0.02234031636729661,-0.03570601300787768
2022-06-27,-0.013975180844797208,-0.005139739154583545
2022-06-28,-0.022179692795420536,-0.042004449477135
2022-06-29,-0.008746512259888206,-0.04068749910629332
2022-06-30,-0.016009711756280964,-0.02921858312549741
2022-07-01,-0.026393611667963057,-0.007081609166298186
2022-07-02,-0.001407955856373988,0.006344889241281848
2022-07-03,0.002844903976512825,0.006778719510311504
2022-07-04,0.047275427183008034,0.0695094629244224
2022-07-05,-0.002035878126305235,-0.014454281840770022
2022-07-06,0.017582449257883326,0.04517903298010051
2022-07-07,0.05165639338861894,0.04176146365600708
2022-07-08,0.004313222712422515,-0.012265639403590711
2022-07-09,-0.00641274116384416,-0.004532075174141781
2022-07-10,-0.03447747972502668,-0.04073428906365795
2022-07-11,-0.04359596339476646,-0.06284185873394499
2022-07-12,-0.032915621389021155,-0.05531440989743608
2022-07-13,0.0449367599448216,0.07010607675696257
2022-07-14,0.017549651263241373,0.06764856552378617
2022-07-15,0.012868197042893215,0.03431991926987976
2022-07-16,0.016846296291969765,0.0924932683335653
2022-07-17,-0.01958489970974675,-0.01039723937383652
2022-07-18,0.07891967823012891,0.16496206658988743
2022-07-19,0.03940528200341831,-0.02290054563807864
2022-07-20,-0.0067652436363694335,-0.014870158627478425
2022-07-21,-0.0028926217700480095,0.036523102062553825
2022-07-22,-0.019601945764883055,-0.025269428257882254
2022-07-23,-0.011044710597188256,0.007705564304018253
2022-07-24,0.006375470790258575,0.031874910670467216
2022-07-25,-0.05675565978203245,-0.10130187270170765
2022-07-26,-0.00572504382684258,-0.002477607470249943
2022-07-27,0.07659542154936183,0.12649942102926826
2022-07-28,0.03905783089201442,0.05310195450870303
2022-07-29,-0.0016476446914399645,0.0011230310443703928
2022-07-30,-0.006254683466181632,-0.018366886660012405
2022-07-31,-0.013589886059607537,-0.008557982564043165
2022-08-01,-0.0009730647082903943,-0.027934007780179293
2022-08-02,-0.014520247082613125,-0.001377153803670872
2022-08-03,-0.0057440617075421585,-0.008654237260967257
2022-08-04,-0.009479525568520941,-0.006612007743759918
2022-08-05,0.02867589908816015,0.07430466515209044
2022-08-06,-0.014185359813053466,-0.023714658344009543
2022-08-07,0.009303252730044065,0.004537152465114325
2022-08-08,0.026971545344579795,0.04384483523495053
2022-08-09,-0.02747099349637594,-0.041685052823300595
2022-08-10,0.033256795053882016,0.08372108672275491
2022-08-11,0.00041276206736817755,0.015795510583422434
2022-08-12,0.018415982056897207,0.03961592493298838
2022-08-13,0.0008704221288589054,0.012233023023377143
2022-08-14,-0.004297383077330963,-0.02273348086681004
2022-08-15,-0.00752687118445472,-0.01696140471725105
2022-08-16,-0.010565706274135778,-0.013795147342323233
2022-08-17,-0.023181944883864603,-0.02432783915137371
2022-08-18,-0.005295957030778453,0.007613161970514426
2022-08-19,-0.10602664190168731,-0.13547900254973122
2022-08-20,0.013724431302662765,-0.022561220905913615
2022-08-21,0.017239723512556537,0.026478964213690226
2022-08-22,-0.00629880257162263,0.00196610911634032
2022-08-23,0.006018593854662413,0.024513043794159195
2022-08-24,-0.006200333278529868,-0.0034403572095689228
2022-08-25,0.009577016652956516,0.02349750954116736
2022-08-26,-0.06408571655966355,-0.11790172517616782
2022-08-27,-0.01083244981392717,-0.010928315201041094
2022-08-28,-0.02142993430725504,-0.04165479410441808
2022-08-29,0.03413499162998335,0.08215545380759437
2022-08-30,-0.025001327783567007,-0.018979874883733316
2022-08-31,0.012696624168793136,0.01939676635759824
2022-09-01,0.0038518173635360142,0.020697077972305244
2022-09-02,-0.0078494796911599,-0.005662471163262239
2022-09-03,-0.006918477935498046,-0.01298497735419435
2022-09-04,0.007766470822270222,0.013251957382191648
2022-09-05,-0.00876115199617189,0.02475481275671676
2022-09-06,-0.05044806467236107,-0.034879837993163854
2022-09-07,0.023745153749135994,0.04271652328035813
2022-09-08,0.0020460703035372063,0.003332842816661241
2022-09-09,0.10086009766789061,0.049937018306109415
2022-09-10,0.013905238413398635,0.03268591999770809
2022-09-11,0.004083651963044943,-0.00814231243325736
2022-09-12,0.027242163871664005,-0.02764318581101044
2022-09-13,-0.09728219892342338,-0.08076942156538802
2022-09-14,-0.0027439686753734094,0.03356951498102845
2022-09-15,-0.027034586241262204,-0.10507918310363529
2022-09-16,0.0036162281734331003,-0.02702906893553436
2022-09-17,0.017794492715736965,0.025701973559884905
2022-09-18,-0.0358128060475007,-0.09590889103782896
2022-09-19,0.006396912022912815,0.0311225233579302
2022-09-20,-0.034000477547087016,-0.03934969828540069
2022-09-21,-0.01834481351522399,-0.05572299594239016
2022-09-22,0.04564167754912951,0.058205581933537864
2022-09-23,-0.0059885762967120115,0.00043626420653364306
2022-09-24,-0.018864440709329244,-0.007759112680025382
2022-09-25,-0.007149858037086787,-0.0182046199518604
2022-09-26,0.022121968157295058,0.031265383978659855
2022-09-27,-0.0058500341701694936,-0.0038961643168269333
2022-09-28,0.016409099157190354,0.005460630480265571
2022-09-29,0.007504185755092152,-0.0013157527695160098
2022-09-30,-0.007243323491751497,-0.0057618546548363625
2022-10-01,-0.00617871650655033,-0.012376340653965201
2022-10-02,-0.013973887936277407,-0.027478161506315324
2022-10-03,0.02997417630734489,0.0364303469280447
2022-10-04,0.035702295702778386,0.02881333572263589
2022-10-05,-0.008698206075026249,-0.006843159492428974
2022-10-06,-0.010234041758595325,-0.000833918409362866
2022-10-07,-0.02068782806747471,-0.01430045667517632
2022-10-08,-0.006687387417162682,-0.012852418091934936
2022-10-09,0.0015365479891418232,0.005385515470594626
2022-10-10,-0.01580535214708867,-0.02392409175736354
2022-10-11,-0.00471640371270432,-0.009150090604977734
2022-10-12,0.0055498963744717855,0.011909867196354007
2022-10-13,0.011700026522296625,-0.005251573208947313
2022-10-14,-0.010228526229370871,0.0071924907034786045
2022-10-15,-0.0061705466755910265,-0.017533761159326033
2022-10-16,0.010458171486817491,0.024350585046003737
2022-10-17,0.01456349413146718,0.019270416930953438
2022-10-18,-0.011127327349329974,-0.016098234511295217
2022-10-19,-0.010130621895941161,-0.01903057334023117
2022-10-20,-0.004492679159129764,-0.0019800623239234483
2022-10-21,0.0062119106533931046,0.012965360297434003
2022-10-22,0.001861391394053058,0.010980550094731534
2022-10-23,0.018508150954172464,0.03671247624466556
2022-10-24,-0.011381303255268094,-0.013623143801651416
2022-10-25,0.038050125599863094,0.08318355022279
2022-10-26,0.03301719435894768,0.06930990366099632
2022-10-27,-0.0236079843216217,-0.03388364585290393
2022-10-28,0.015142492579418132,0.02678010101365569
2022-10-29,0.010775490653264441,0.04045717937677207
2022-10-30,-0.008822978719624786,-0.01801346009946858
2022-10-31,-0.006799218852899358,-0.011423459268427472
2022-11-01,-0.0005124320157943174,0.004434768101308606
2022-11-02,-0.01603042401585597,-0.0387171547563927
2022-11-03,0.002501116490787325,0.00775420015084638
2022-11-04,0.04533199824767209,0.07152224436768062
2022-11-05,0.006385182519711208,-0.010464528701810139
2022-11-06,-0.016878487268053632,-0.034834612836107226
2022-11-07,-0.01558785986522615,-0.002320048416360798
2022-11-08,-0.10542864681146114,-0.16286927969588216
2022-11-09,-0.15488954817014822,-0.1918441498664274
2022-11-10,0.10203740901128455,0.1664878018308018
2022-11-11,-0.03191845360130152,-0.009466648272293376
2022-11-12,-0.013898139747380966,-0.025136341911160542
2022-11-13,-0.02689670498469887,-0.027008436018424398
2022-11-14,0.01606473240459927,0.01606338489122816
2022-11-15,0.01590431717951546,0.008127260568098649
2022-11-16,-0.012825680370736947,-0.02929168164834728
2022-11-17,0.0010839194206493374,-0.012244712791507517
2022-11-18,0.000614627845701321,0.009524465435230667
2022-11-19,0.0008242927596793237,0.005040860358800359
2022-11-20,-0.02543603029442032,-0.06437080909304171
2022-11-21,-0.031459062587073205,-0.030314520385908317
2022-11-22,0.025174715080391152,0.02391031482250572
2022-11-23,0.025667956985737206,0.041436812501330245
2022-11-24,-0.00037586363225727837,0.017413073703338888
2022-11-25,-0.00498837489510251,-0.004209279937229304
2022-11-26,-0.0034899891216237933,0.005798400099243928
2022-11-27,-0.001194466804580685,-0.008972058837566799
2022-11-28,-0.013918848240971116,-0.021175011046580927
2022-11-29,0.01394046411034644,0.03923025892901855
2022-11-30,0.04305976658394428,0.06273462567793686
2022-12-01,-0.011802068595368809,-0.01509745296550058
2022-12-02,0.0071369860458059264,0.014027755399922626
2022-12-03,-0.010614234867796668,-0.04017543678819546
2022-12-04,0.01305884246336575,0.0292633643109248
2022-12-05,-0.009128269217153928,-0.016205373550587154
2022-12-06,0.006733035250819697,0.0094631181872602
2022-12-07,-0.014224977832437702,-0.03132434910984916
2022-12-08,0.02261420008103876,0.038737917295217805
2022-12-09,-0.00583837050588798,-0.013225254083277349
2022-12-10,-0.00025846420531472347,0.0016591389560041137
2022-12-11,-0.0014331967973895132,-0.001988438422173111
2022-12-12,0.005959927912305929,0.0084700455258373
2022-12-13,0.03286478873072873,0.03540038140457824
2022-12-14,0.001928930642170812,-0.008533116264882956
2022-12-15,-0.025628381021023827,-0.033372777943086795
2022-12-16,-0.04218980898150093,-0.08062686389052143
2022-12-17,0.008827572352892332,0.016882136897420352
2022-12-18,-0.0022123311713588834,-0.0028946686283548573
2022-12-19,-0.01917645189485384,-0.014543609111301592
2022-12-20,0.027988705082472976,0.04200799338122785
2022-12-21,-0.005264509420177532,-0.00337567189132848
2022-12-22,0.0007612154110798741,0.00376856029563033
2022-12-23,-0.0019858084288220113,0.0016218362460937996
2022-12-24,0.003019956154723502,0.0008103326602286742
2022-12-25,-0.00034250967397042587,-0.0017921515742562732
2022-12-26,0.004609855984671896,0.0065515667181816895
2022-12-27,-0.012048246868378243,-0.011626442101574597
2022-12-28,-0.009895050300251285,-0.018983218255146816
2022-12-29,0.00540864482552017,0.009708508365279478
2022-12-30,-0.0023916958787602027,-0.001968112224385088
2022-12-31,-0.0033236656495585493,-0.002054711668669107
2023-01-01,0.004677606311577875,0.0034979727916244485
2023-01-02,0.0038057006847047603,0.01133614625718593
2023-01-03,-0.0005162548994981364,0.00010059323385824825
2023-01-04,0.010934153962034898,0.0337892470301151
2023-01-05,-0.001572817718438202,-0.004856888032440665
2023-01-06,0.006820792235552986,0.015033458138128175
2023-01-07,0.00018340582830411734,-0.0040326411956712604
2023-01-08,0.007993082349020852,0.018098033492420562
2023-01-09,0.006148589187306541,0.026203702356813352
2023-01-10,0.014418133870886862,0.011321724802568767
2023-01-11,0.027621150497731506,0.03769675589136412
2023-01-12,0.050803180490186506,0.021388637532641752
2023-01-13,0.053649212803669855,0.023472599213271828
2023-01-14,0.052192440560840936,0.06603425849276157
2023-01-15,-0.0045631527773633,0.0011424277960365714
2023-01-16,0.01373771995227635,0.015565394516856124
2023-01-17,-0.00038332437933341623,-0.005715972671190173
2023-01-18,-0.022592831153300352,-0.033952738308498986
2023-01-19,0.01905533410289806,0.024152930294644825
2023-01-20,0.07268455261104734,0.06676655019692035
2023-01-21,0.004447222994452105,-0.01985903666710165
2023-01-22,-0.0025147902304318848,0.0007764804081364929
2023-01-23,0.009375442198569672,-8.0439790542286e-05
2023-01-24,-0.013077079200906283,-0.044999808582073975
2023-01-25,0.02104318470132327,0.03478969998133863
2023-01-26,-0.003687148593844114,-0.005353413924201966
2023-01-27,0.0019930464741655385,-0.003092196850388085
2023-01-28,-0.0020663143130938977,-0.01622536325299606
2023-01-29,0.03177133538504506,0.045817243523645246
2023-01-30,-0.040096914665952,-0.04907132817840765
2023-01-31,0.013012288539513861,0.012181319413260283
2023-02-01,0.02494573459000371,0.03423612426550271
2023-02-02,-0.010674749877368939,0.000882092848913274
2023-02-03,-0.0009611362476711349,0.013001459829638407
2023-02-04,-0.005022313742864881,0.0013887962452248104
2023-02-05,-0.016254488231275843,-0.02147187445568921
2023-02-06,-0.008555376421284677,-0.009482405582902587
2023-02-07,0.021910195714932357,0.03391579345123574
2023-02-08,-0.014063722484005226,-0.012813015981606668
2023-02-09,-0.050072947921117716,-0.06525524381958814
2023-02-10,-0.007722817724904019,-0.020625312701673337
2023-02-11,0.010095720621825066,0.016405796026875308
2023-02-12,-0.003787160762945163,-0.016297178166479576
2023-02-13,0.0009128497942381131,-0.005206681693073811
2023-02-14,0.018747466050136552,0.032449689868605525
2023-02-15,0.089770007863196,0.07238352581533469
2023-02-16,-0.02855810148156479,-0.020326734323949935
2023-02-17,0.03910624942609964,0.03281742398510534
2023-02-18,0.00307582364881398,-0.001750348732307394
2023-02-19,-0.012809719094438066,-0.006156268459437619
2023-02-20,0.02040504474431515,0.012552360417918962
2023-02-21,-0.015946381537723653,-0.02656664741058279
2023-02-22,-0.010180396881002807,-0.00896915151985489
2023-02-23,-0.010027916762018307,0.004761050728024685
2023-02-24,-0.03179206740644425,-0.026202681869557765
2023-02-25,-0.0009812480831641324,-0.008402822836841572
2023-02-26,0.016511545833870045,0.028373981800463355
2023-02-27,-0.0016286524916946377,-0.003963631545003565
2023-02-28,-0.0160927308751031,-0.01754941975322133
2023-03-01,0.021336804939162235,0.03520264772922932
2023-03-02,-0.00726135020948071,-0.009734647607412938
2023-03-03,-0.048562425729771874,-0.04860403256495971
2023-03-04,-0.0004173035221199939,-0.0014308592008989152
2023-03-05,0.003668954675324798,-0.001568120599037215
2023-03-06,-0.0002565841781922984,0.0018710450294197045
2023-03-07,-0.009406138966042477,-0.003493130227960606
2023-03-08,-0.022837315061131847,-0.017987989214627298
2023-03-09,-0.06442451332853238,-0.06422357742675988
2023-03-10,-0.008669656883114385,-0.006627141274041293
2023-03-11,0.02181222124411164,0.03672305026517453
2023-03-12,0.07160391184532955,0.07010968968857512
2023-03-13,0.0877836343684848,0.05505942491105564
2023-03-14,0.022416164797506966,0.01371143305979583
2023-03-15,-0.015069419825618269,-0.028175041342572094
2023-03-16,0.027387721969649448,0.012620877536400954
2023-03-17,0.09043081735478786,0.06646803468576667
2023-03-18,-0.016843655914946964,-0.017346627309422935
2023-03-19,0.03901251239696357,0.013484995730340898
2023-03-20,-0.009728058677074714,-0.028548776334941905
2023-03-21,0.014607259457310562,0.04034301947848995
2023-03-22,-0.03130493478602503,-0.03896339040133423
2023-03-23,0.036902430921442075,0.04428714992096072
2023-03-24,-0.03011973318555583,-0.036075793416849855
2023-03-25,5.1715836265842086e-05,-0.004737125758272676
2023-03-26,0.018008477903471487,0.018135185174940283
2023-03-27,-0.030997440056031778,-0.03449988069985199
2023-03-28,0.004714100093913487,0.03287037834465423
2023-03-29,0.03885339931269094,0.011339095932983767
2023-03-30,-0.01116959874133272,-0.00014761165660459596
2023-03-31,0.015746414888454296,0.016203321208017485
2023-04-01,-0.00237123642140169,-0.00448942577426692
2023-04-02,-0.007480171844974848,-0.01005805415112615
2023-04-03,-0.014613274150395483,0.0080915405547195
2023-04-04,0.013505585874638015,0.0329848014817582
2023-04-05,0.000351205704706814,0.02016347974236954
2023-04-06,-0.004761257346579839,-0.019139164759577554
2023-04-07,-0.0042266008962954515,-0.003898030660272944
2023-04-08,0.0007851839396586513,-0.008687729568505276
2023-04-09,0.013690692528907533,0.00533296084743462
2023-04-10,0.04553364675738969,0.027487948366718307
2023-04-11,0.01943948956433239,-0.010000523048081078
2023-04-12,-0.0031803678161335114,0.014945669987220356
2023-04-13,0.00859013376828166,0.046764233285983
2023-04-14,0.002845797962017116,0.043271218506791165
2023-04-15,-0.005499737167522056,-0.004372194635680948
2023-04-16,-0.00010359312238605867,0.013075196962831548
2023-04-17,-0.029128723276819812,-0.020858880628287224
2023-04-18,0.03183646099781612,0.013535686517086809
2023-04-19,-0.05319953662867327,-0.08326330162021378
2023-04-20,-0.02021112661928015,0.0034510728781596
2023-04-21,-0.03491087727171305,-0.04909785657669996
2023-04-22,0.019624756556398282,0.013011608441518163
2023-04-23,-0.008161741227379338,-0.006512699424307655
2023-04-24,-0.0023965485595702773,-0.010421420187487485
2023-04-25,0.02802320777395373,0.012937850752477331
2023-04-26,0.004057925868579559,-0.0001014931659737428
2023-04-27,0.036313132862295205,0.02236821584430615
2023-04-28,-0.004540602889752776,-0.00856215633488322
2023-04-29,-0.0031328032278832296,0.008630582412970433
2023-04-30,0.0006944394889973893,-0.016901626227117994
2023-05-01,-0.04105285621101551,-0.02425082320841554
2023-05-02,0.02074927029112139,0.020976818915212192
2023-05-03,0.011294600825028311,0.01793880791793878
2023-05-04,-0.005482697825375027,-0.014249430873744195
2023-05-05,0.023524523635352068,0.060624774782092494
2023-05-06,-0.02155362050914711,-0.04870396562452317
2023-05-07,-0.015678412319992674,-0.01438839576966
2023-05-08,-0.027097480312589184,-0.012914162345005309
2023-05-09,-0.0012826051136460848,-0.00023775948934012803
2023-05-10,-0.0013393336115541388,-0.0033604216734151038
2023-05-11,-0.022737627872803756,-0.025234782361343022
2023-05-12,-0.0072780171559241325,0.0063971041386441385
2023-05-13,-0.0007804618022575482,-0.006606274016334623
2023-05-14,0.005457011385946231,0.0024390208808187097
2023-05-15,0.00968368817972376,0.009424453575590519
2023-05-16,-0.005754943306691018,0.0036090792596992216
2023-05-17,0.013305949198469946,-0.0012407311290978384
2023-05-18,-0.020896322938492418,-0.011111257616523318
2023-05-19,0.002156270430170082,0.006009982865915475
2023-05-20,0.008865600285433928,0.004342645541989931
2023-05-21,-0.013947366814537787,-0.00879818857440906
2023-05-22,0.0036358955711435215,0.00718014152808788
2023-05-23,0.013848962643425722,0.020069668217180592
2023-05-24,-0.033270400187896954,-0.029708534807232567
2023-05-25,0.005354526205138654,0.003246632122935189
2023-05-26,0.009139332662057242,0.012510860496010245
2023-05-27,0.005563330344848794,0.0013271675643506953
2023-05-28,0.044309499753600434,0.04265489268130018
2023-05-29,-0.01217111210733357,-0.009377616370766617
2023-05-30,-0.0015702994220330169,0.00418992015706543
2023-05-31,-0.017577792723265873,-0.014249247118841346
2023-06-01,-0.014792581991187603,-0.006385470012631345
2023-06-02,0.01589161106579695,0.023906525289625336
2023-06-03,-0.006422915434420418,-0.007813412940095965
2023-06-04,0.0016214839753008192,-0.001003945584978183
2023-06-05,-0.05141034569889236,-0.042512027518538
2023-06-06,0.0558151185623359,0.03932332901333613
2023-06-07,-0.03332542412080919,-0.028035415163874866
2023-06-08,0.006138366063705547,0.007560256641488294
2023-06-09,-0.0010508601377399174,-0.003296688452609331
2023-06-10,-0.024045314677472618,-0.048910382670582564
2023-06-11,0.003434076224344551,0.0005878929736162775
2023-06-12,-0.0014531650030544796,-0.006228150087489226
2023-06-13,0.000626326955973866,-0.0020054709589318875
2023-06-14,-0.03111535403261989,-0.05224189755336006
2023-06-15,0.017819375410116578,0.009047294268029304
2023-06-16,0.028942773265370647,0.030248430137366
